model,strategy,target,seed,rmse,r2,mae
encoder_minilm,ft_500,TOperacao,9001,33.86198776031677,0.13484701670531174,16.320070564746857
encoder_minilm,ft_500,TAtracado,9001,38.13090444268522,0.1004833537012545,20.650429540276527
encoder_minilm,ft_500,TOperacao,10240,35.39547331465904,0.054713487766732904,18.4592309653759
encoder_minilm,ft_500,TAtracado,10240,36.7604890076315,0.1639782976652001,20.54302753984928
encoder_minilm,ft_500,TOperacao,11111,32.97164503905832,0.1797443238588292,17.592767593860625
encoder_minilm,ft_500,TAtracado,11111,37.308938683354334,0.1388460827672945,22.0962496894598
encoder_minilm,ft_500,TOperacao,12345,33.93855080701956,0.1309303162028035,17.673341088294983
encoder_minilm,ft_500,TAtracado,12345,37.01948355316093,0.15215648429901263,21.61577019751072
encoder_minilm,ft_500,TOperacao,13579,33.71936250081794,0.1421196438925043,14.93116355895996
encoder_minilm,ft_500,TAtracado,13579,40.047861835885946,0.007767016904187685,21.375809068083765
encoder_minilm,ft_500,TOperacao,14641,33.58216430375225,0.14908657207907516,15.470284478664398
encoder_minilm,ft_500,TAtracado,14641,37.75799341912245,0.11799143113724231,20.813738847374918
encoder_minilm,ft_500,TOperacao,15360,37.02810831001312,-0.034501354659874695,17.848135424852373
encoder_minilm,ft_500,TAtracado,15360,41.443280781801036,-0.06258394080089191,22.281705773472787
encoder_minilm,ft_500,TOperacao,16384,35.09830666280839,0.07051937512988782,15.9446133351326
encoder_minilm,ft_500,TAtracado,16384,39.01858636612492,0.058114625124880526,19.89797990143299
encoder_minilm,ft_1500,TOperacao,42,30.516273995132416,0.297362985976135,15.151019549369812
encoder_minilm,ft_1500,TAtracado,42,34.67549983256066,0.25612416384504544,19.272865448594093
encoder_minilm,ft_1500,TOperacao,137,29.657421950926448,0.3363565609684689,12.96493206858635
encoder_minilm,ft_1500,TAtracado,137,32.88945355349022,0.3307809311820169,16.15288391172886
encoder_minilm,ft_1500,TOperacao,256,29.933934427544777,0.3239238448997622,14.132108380794525
encoder_minilm,ft_1500,TAtracado,256,33.124472789232975,0.3211826390161676,17.804634192585944
encoder_minilm,ft_1500,TOperacao,512,31.36161186977695,0.25789601397582806,13.713015753030778
encoder_minilm,ft_1500,TAtracado,512,34.28740419348354,0.27268221788203595,16.94281239569187
encoder_minilm,ft_1500,TOperacao,1024,30.64337025968658,0.2914980165833283,14.319025373458862
encoder_minilm,ft_1500,TAtracado,1024,33.47857510350795,0.3065918808103747,17.460093659758567
encoder_minilm,ft_1500,TOperacao,2048,31.774671558905123,0.23821897073762843,15.90783771634102
encoder_minilm,ft_1500,TAtracado,2048,34.680849255041274,0.25589462926958995,18.98728812277317
encoder_minilm,ft_1500,TOperacao,3141,29.544096415434325,0.34141863670024075,13.78546115398407
encoder_minilm,ft_1500,TAtracado,3141,32.265373962150235,0.35593693033568974,16.923653822541237
encoder_minilm,ft_1500,TOperacao,4096,31.05708023643771,0.2722381913456391,16.34354460835457
encoder_minilm,ft_1500,TAtracado,4096,34.048400505868834,0.2827865568318615,19.70578318655491
encoder_minilm,ft_1500,TOperacao,5000,32.5748965249055,0.19936586447924742,16.724339536428452
encoder_minilm,ft_1500,TAtracado,5000,36.0387166695842,0.19648567002002526,20.62360265314579
encoder_minilm,ft_1500,TOperacao,6273,31.28622894852734,0.26145927045613493,15.127909157276154
encoder_minilm,ft_1500,TAtracado,6273,34.831908253937236,0.24939832869861134,18.593029275536537
encoder_minilm,ft_1500,TOperacao,7777,30.254178376872915,0.3093806550974577,13.994862201213836
encoder_minilm,ft_1500,TAtracado,7777,33.302606666850735,0.31386203911157073,16.755443001389505
encoder_minilm,ft_1500,TOperacao,8192,30.44276438920364,0.30074402524565225,14.951514369249344
encoder_minilm,ft_1500,TAtracado,8192,33.605761916451904,0.30131328743370556,18.85386527121067
encoder_minilm,ft_1500,TOperacao,9001,30.148561846644867,0.3141941060385288,13.697290309667586
encoder_minilm,ft_1500,TAtracado,9001,32.838457364234394,0.33285461502879155,17.193962282538415
encoder_minilm,ft_1500,TOperacao,10240,32.40216424319934,0.2078342687976089,14.653254163265228
encoder_minilm,ft_1500,TAtracado,10240,35.15225393826546,0.23552841889134402,18.372543154358866
encoder_minilm,ft_1500,TOperacao,11111,30.12171302185968,0.3154150520647434,14.942877714633942
encoder_minilm,ft_1500,TAtracado,11111,33.83831406635104,0.29160999412434374,19.433268138766287
encoder_minilm,ft_1500,TOperacao,12345,33.042023186871035,0.17623890666841513,17.761437178850173
encoder_minilm,ft_1500,TAtracado,12345,36.04839196514806,0.19605417395558133,21.276745057702065
encoder_minilm,ft_1500,TOperacao,13579,30.84320881077389,0.28222699449070165,13.608550325632095
encoder_minilm,ft_1500,TAtracado,13579,33.905404161515314,0.2887982070551586,17.682108007073403
encoder_minilm,ft_1500,TOperacao,14641,30.26647858070263,0.308818981570655,13.56795730471611
encoder_minilm,ft_1500,TAtracado,14641,33.30802733782348,0.31363865534687396,17.108048285841942
encoder_minilm,ft_1500,TOperacao,15360,30.978172800752017,0.275931575664322,15.092335228919984
encoder_minilm,ft_1500,TAtracado,15360,34.28136723131979,0.27293831212381947,19.605930698513983
encoder_minilm,ft_1500,TOperacao,16384,30.968917176402037,0.27636418376024563,14.932926934957504
encoder_minilm,ft_1500,TAtracado,16384,34.040921320752545,0.28310161321475746,18.34356245815754
encoder_minilm,ft_3000,TOperacao,42,29.78053682377027,0.3308352473016588,14.434897718429566
encoder_minilm,ft_3000,TAtracado,42,32.45077354381693,0.3485139826876178,18.34155420720577
encoder_minilm,ft_3000,TOperacao,137,28.34486408294737,0.3937988295431881,12.512498438358307
encoder_minilm,ft_3000,TAtracado,137,31.54520554340499,0.3843672506517545,16.509523089528084
encoder_minilm,ft_3000,TOperacao,256,29.586515659550848,0.3395261043460638,12.428667224645615
encoder_minilm,ft_3000,TAtracado,256,33.08492261510827,0.32280266885407916,15.735027399659156
encoder_minilm,ft_3000,TOperacao,512,29.028107082660178,0.36422207311334187,13.622714891433716
encoder_minilm,ft_3000,TAtracado,512,32.221179948547444,0.35770007361433476,17.984508457779885
encoder_minilm,ft_3000,TOperacao,1024,30.568312617136208,0.2949645648559711,15.923452444076538
