model,target,size,seed,rmse,r2,mae,train_s,infer_s
svm,TOperacao,6000,11111,29.50577445597614,0.3431260343223077,11.07788121466458,0.129,0.00016
knn,TOperacao,6000,12345,28.04687982141527,0.4064775919934997,11.98705850839615,0.001,0.01084
svm,TOperacao,6000,12345,28.98654677108864,0.3660412901438613,10.982774957663986,0.129,0.00017
knn,TOperacao,6000,13579,26.785815302209787,0.4586504841820811,11.726616829633713,0.001,0.01134
svm,TOperacao,6000,13579,28.301047305432956,0.3956715675131578,11.151893287067226,0.129,0.00017
knn,TOperacao,6000,14641,28.23119883118042,0.3986509151323349,12.627704055309296,0.001,0.01132
svm,TOperacao,6000,14641,28.674805022120772,0.3796040415047272,11.224979267716408,0.13,0.00016
knn,TOperacao,6000,15360,27.518174779484305,0.4286433817879606,11.481295828223228,0.001,0.01226
svm,TOperacao,6000,15360,29.085456413891336,0.3617074443568076,11.0146915628361,0.152,0.00021
knn,TOperacao,6000,16384,26.35143824879989,0.4760659057452254,11.91557931125164,0.002,0.03007
svm,TOperacao,6000,16384,28.918182062302,0.369028144273149,10.974297299007487,0.129,0.00016
knn,TAtracado,100,42,38.97517922922084,0.0602091041789049,19.55815811216831,0.0,0.00164
svm,TAtracado,100,42,47.97857652006796,-0.4241302419246526,27.717630317701538,0.002,0.00011
knn,TAtracado,100,137,38.572507068549584,0.0795276948842491,20.097658088803293,0.0,0.0016
svm,TAtracado,100,137,48.46160613024008,-0.452949763701701,27.523337966879385,0.002,0.00012
knn,TAtracado,100,256,39.77892330465586,0.0210488084413476,20.29345833837986,0.0,0.00131
svm,TAtracado,100,256,48.33823877399589,-0.4455617122562212,28.224573756886112,0.002,0.0001
knn,TAtracado,100,512,39.33862194045896,0.0426003245141998,21.698516398072243,0.0,0.00159
svm,TAtracado,100,512,48.435032594861305,-0.4513567737335417,28.007214147612498,0.002,0.00011
knn,TAtracado,100,1024,39.450330283554834,0.0371552236772797,20.449424894452093,0.0,0.00144
svm,TAtracado,100,1024,48.54986435215748,-0.458246803706384,28.210626302034765,0.002,0.00012
knn,TAtracado,100,2048,38.893678884912575,0.0641353568164233,21.385166528820992,0.0,0.00149
svm,TAtracado,100,2048,48.300872585545726,-0.4433276939936654,28.368328390296018,0.002,0.00011
knn,TAtracado,100,3141,39.73051702051697,0.0234298963720792,20.290849983096123,0.0,0.00161
svm,TAtracado,100,3141,48.10932767185705,-0.4319028941388374,28.0384500516965,0.002,0.00011
knn,TAtracado,100,4096,49.38975740181886,-0.5091373837959101,30.302442415356637,0.0,0.00159
svm,TAtracado,100,4096,47.72269361898528,-0.4089801956569385,27.45299929957314,0.002,0.00012
knn,TAtracado,100,5000,39.73469507844431,0.0232244935077801,21.107783257365227,0.0,0.00184
svm,TAtracado,100,5000,47.63526624010774,-0.4038224561918428,28.288632753006233,0.002,0.00011
knn,TAtracado,100,6273,40.73729326975875,-0.026689996780844,21.065524824261665,0.0,0.00168
svm,TAtracado,100,6273,48.08341982557396,-0.4303610920399152,27.80619466044089,0.002,0.00011
knn,TAtracado,100,7777,42.6763721834086,-0.1267562597368541,26.73180837452412,0.0,0.00206
svm,TAtracado,100,7777,48.52084298129275,-0.4565039492996543,28.223337315359625,0.002,0.00013
knn,TAtracado,100,8192,37.3795116940946,0.1355851106470554,21.96196653664112,0.0,0.00165
svm,TAtracado,100,8192,48.08763245310858,-0.430611733217084,27.66609322707991,0.002,0.00011
knn,TAtracado,100,9001,45.07570763683203,-0.257013952522658,32.36941676676273,0.0,0.00186
svm,TAtracado,100,9001,48.022841316210894,-0.4267592450786415,27.453919989930306,0.002,0.00011
knn,TAtracado,100,10240,40.2648406419081,-0.0030139210470363,21.328237337470053,0.0,0.00155
svm,TAtracado,100,10240,47.898753597108154,-0.4193954756002644,27.600756775537548,0.002,0.00013
knn,TAtracado,100,11111,39.768599566366454,0.0215568726929408,20.93160809576511,0.0,0.00162
svm,TAtracado,100,11111,48.27340230364006,-0.4416864257604824,27.771376767731116,0.002,0.0001
knn,TAtracado,100,12345,39.6258873553443,0.0285666863411814,20.196849852204323,0.0,0.00182
svm,TAtracado,100,12345,47.97123895863755,-0.4236946790197318,27.955225163144107,0.002,0.0001
knn,TAtracado,100,13579,37.55306448945362,0.1275395322958581,20.8119247084856,0.0,0.00175
svm,TAtracado,100,13579,47.87742942710296,-0.4181319482332262,27.7993857577581,0.002,0.00013
knn,TAtracado,100,14641,39.87051664736104,0.0165354312807226,22.243454034924508,0.0,0.00194
svm,TAtracado,100,14641,47.97140890102547,-0.4237047661680828,27.98422390553903,0.002,0.00011
knn,TAtracado,100,15360,39.980240731314,0.0111149731389635,23.776641333699228,0.0,0.00182
svm,TAtracado,100,15360,47.94152647556773,-0.4219316057872275,27.374010989230214,0.002,0.00011
knn,TAtracado,100,16384,39.4127652191215,0.0389880147020963,21.236033230423928,0.0,0.00192
svm,TAtracado,100,16384,48.15789088992444,-0.434795177727149,27.755323369169865,0.002,0.0001
knn,TAtracado,500,42,36.51412180554436,0.1751467090673828,20.30793330848217,0.0,0.00269
svm,TAtracado,500,42,43.28799385446979,-0.1592841818388688,23.232951740395524,0.011,0.00014
knn,TAtracado,500,137,36.39037170326131,0.1807282595257698,19.457316536307335,0.0,0.00261
svm,TAtracado,500,137,43.154714380865855,-0.1521565275817591,22.86537457193393,0.011,0.00013
knn,TAtracado,500,256,37.26524882694185,0.1408617746148592,20.03650017261505,0.0,0.00259
svm,TAtracado,500,256,44.040396604140305,-0.1999342072421146,23.097599506937826,0.011,0.00014
knn,TAtracado,500,512,36.565841018606726,0.172808382212058,18.19313325583935,0.0,0.00247
svm,TAtracado,500,512,44.347002515442256,-0.2167000685723907,23.949500196390613,0.011,0.00013
knn,TAtracado,500,1024,36.467803119960806,0.1772380581587681,19.466449896097185,0.0,0.00343
svm,TAtracado,500,1024,43.299180833570915,-0.1598834502522941,22.53175170992344,0.011,0.00014
knn,TAtracado,500,2048,38.97067034435124,0.060426533010791,20.087399947047235,0.0,0.00265
svm,TAtracado,500,2048,43.78604503793163,-0.186113995561826,23.68822745776184,0.011,0.00013
knn,TAtracado,500,3141,38.731435925669814,0.0719268932558964,19.48748316109181,0.0,0.00266
svm,TAtracado,500,3141,44.46742160765322,-0.2233166527887744,23.884298180761807,0.011,0.00013
knn,TAtracado,500,4096,37.00412707203503,0.1528597459996533,19.350691432356836,0.0,0.00313
svm,TAtracado,500,4096,46.34654428000516,-0.3288920601858405,23.844228597982394,0.011,0.00012
knn,TAtracado,500,5000,37.98701535340713,0.1072592970506786,19.148066511750223,0.0,0.00305
svm,TAtracado,500,5000,43.54350398879496,-0.1730100686896929,22.858530771226423,0.011,0.00012
knn,TAtracado,500,6273,36.61566303049966,0.1705527017202168,18.90082485973835,0.0,0.00397
svm,TAtracado,500,6273,44.283711842834265,-0.2132296732260601,23.42179485475075,0.011,0.00012
knn,TAtracado,500,7777,36.65888966929608,0.1685931368973037,18.620916556715965,0.0,0.00296
svm,TAtracado,500,7777,43.34104495878055,-0.162127417881339,22.872447471477994,0.011,0.00015
knn,TAtracado,500,8192,37.32589639082484,0.1380630792585977,19.71558321416378,0.0,0.0027
svm,TAtracado,500,8192,43.28138017144364,-0.1589299703484348,22.792053748201475,0.011,0.00015
knn,TAtracado,500,9001,37.79597440014584,0.1162161037760125,19.190766224861147,0.0,0.00251
svm,TAtracado,500,9001,43.156690680410584,-0.1522620575843147,23.21353310381187,0.011,0.00014
knn,TAtracado,500,10240,38.26327559957577,0.0942271824261463,20.96477486670017,0.0,0.00284
svm,TAtracado,500,10240,44.07320027499892,-0.2017224248508775,23.44340327010977,0.011,0.00013
knn,TAtracado,500,11111,37.4122008420256,0.1340725525334281,19.315983474850658,0.0,0.00256
svm,TAtracado,500,11111,44.21440311392816,-0.2094349776077733,22.910820347996523,0.011,0.00016
knn,TAtracado,500,12345,36.25695820341192,0.186724436267536,19.194574869275097,0.0,0.0031
svm,TAtracado,500,12345,44.34871692087205,-0.2167941429136215,23.74845252323485,0.011,0.00013
knn,TAtracado,500,13579,36.51231285236376,0.175228435476216,18.30823747754097,0.0,0.00287
svm,TAtracado,500,13579,44.12793894119279,-0.204709343517067,23.456757950901384,0.011,0.00013
knn,TAtracado,500,14641,43.637910395871245,-0.1781019746179437,21.971225215792657,0.0,0.00257
svm,TAtracado,500,14641,44.02471899081746,-0.1990800479895331,23.490770747713334,0.011,0.00013
knn,TAtracado,500,15360,36.198224019122314,0.1893572212140232,18.726949644088744,0.0,0.00267
svm,TAtracado,500,15360,43.38407092717492,-0.1644359213648021,22.737988561782373,0.013,0.00014
knn,TAtracado,500,16384,35.483068359641386,0.2210719789472618,20.31045825302601,0.0,0.00248
svm,TAtracado,500,16384,43.62370063309861,-0.1773348515441546,22.76802794308665,0.011,0.00013
knn,TAtracado,1500,42,34.45548474377599,0.2655339596625897,17.63904179751873,0.0,0.00451
svm,TAtracado,1500,42,39.1652596480778,0.0510201048894409,18.16215561699308,0.033,0.00016
knn,TAtracado,1500,137,36.334503241987065,0.1832419088217017,19.266433557868005,0.0,0.00399
svm,TAtracado,1500,137,39.46450296910336,0.0364632879010512,18.52878753436658,0.034,0.00015
knn,TAtracado,1500,256,35.3135609531376,0.2284962915846968,17.209987593889238,0.0,0.00442
svm,TAtracado,1500,256,38.38936386607048,0.0882477938213596,17.90320199381959,0.034,0.00016
knn,TAtracado,1500,512,34.67843327272634,0.2559982993259069,16.594591557383538,0.0,0.00406
svm,TAtracado,1500,512,39.28159229329465,0.0453742187563772,18.30441726607926,0.034,0.00018
knn,TAtracado,1500,1024,34.55373619019372,0.2613392580918201,17.836383487582207,0.0,0.00413
svm,TAtracado,1500,1024,38.8948530348944,0.0640788508714135,18.187841121953316,0.032,0.00016
knn,TAtracado,1500,2048,35.12357887014685,0.2367751289134693,17.476095652580263,0.0,0.00475
svm,TAtracado,1500,2048,38.907367520742305,0.0634764855026536,17.958076175130977,0.039,0.00018
knn,TAtracado,1500,3141,34.3541716316791,0.2698468660980142,17.413312366604806,0.0,0.00441
svm,TAtracado,1500,3141,39.20609631269797,0.0490401166267495,18.26810041206359,0.033,0.00015
knn,TAtracado,1500,4096,33.74081890105462,0.2956861490946503,17.23946653664112,0.0,0.00438
svm,TAtracado,1500,4096,37.762439772799475,0.1177836895388285,17.56001542135719,0.033,0.00016
knn,TAtracado,1500,5000,37.90911710733158,0.1109169484900191,19.2599208766222,0.0,0.00444
svm,TAtracado,1500,5000,39.091066934096986,0.0546120997561293,18.2868095712183,0.036,0.00016
knn,TAtracado,1500,6273,35.851501920215206,0.204812215460952,17.649295639395714,0.0,0.00472
svm,TAtracado,1500,6273,38.73245878640431,0.0718778735357719,17.528404361716717,0.035,0.00016
knn,TAtracado,1500,7777,36.540581258556266,0.1739508388962758,19.065150119662285,0.0,0.00432
svm,TAtracado,1500,7777,39.015399212926646,0.0582684907905097,18.207291112401983,0.036,0.00017
knn,TAtracado,1500,8192,37.97357377613422,0.1078909718469076,18.746695635914804,0.0,0.00477
svm,TAtracado,1500,8192,38.93467208150106,0.0621615501771344,17.998914935798872,0.034,0.00017
knn,TAtracado,1500,9001,35.61716911311285,0.2151732660207574,19.34182060241699,0.0,0.00422
